user_id,session_id,subscription_type,journey
262246,4365183,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
262728,3632756,Annual,"Log in-Log in"
262728,3643402,Annual,Checkout-Checkout-Checkout-Checkout
262999,2932577,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
262999,3960607,Annual,Checkout-Checkout-Checkout-Checkout
263101,2937684,Annual,"Pricing-Checkout-Pricing-Checkout-Pricing-Checkout-Pricing-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Homepage-Pricing"
263101,2937920,Annual,Homepage-Pricing-Pricing-Checkout
263101,3738134,Annual,"Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in"
263101,3738238,Annual,Checkout-Checkout-Checkout-Checkout
266371,3037169,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in"
266371,3151521,Annual,"Courses-Courses-Courses-Courses-Homepage-Courses-Courses-Courses-Courses-Courses-Log in-Log in-Courses-Sign up-Log in-Log in-Sign up-Sign up-Courses-Courses"
266371,3502448,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
266371,3803993,Annual,Homepage-Pricing-Pricing-Checkout
266371,3804080,Annual,"Homepage-Log in-Log in-Pricing-Pricing-Pricing"
266371,3804442,Annual,Checkout-Checkout-Pricing-Checkout-Checkout-Checkout
266371,3816352,Annual,"Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Other-Resources center-Resources center-Resources center-Resources center-Resources center-Other-Resources center-Resources center-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Resources center-Other-Resources center-Resources center-Other-Resources center-Resources center-Resources center-Other-Resources center-Other"
266371,3829778,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
267025,3720368,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
267334,3518995,Monthly,"Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Courses-Courses-Courses-Course certificate-Courses-Courses-Courses-Course certificate-Course certificate-Courses-Courses-Course certificate-Homepage-Courses-Course certificate-Courses-Course certificate-Courses-Homepage-Courses-Homepage-Courses-Courses-Courses"
267334,3520024,Monthly,Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses
267334,3541546,Monthly,"Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Homepage-Courses-Homepage-Courses-Homepage-Courses-Log in-Log in-Log in-Log in-Log in-Log in-Courses-Log in-Courses-Log in-Courses-Log in-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses"
267334,3541565,Monthly,"Courses-Sign up-Courses-Sign up-Courses-Sign up"
267334,3543280,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
267719,3108582,Monthly,"Log in-Log in"
267719,3691475,Monthly,"Log in-Log in"
267719,4158352,Monthly,"Log in-Log in"
267719,4495380,Monthly,"Log in-Log in"
267719,4682019,Monthly,"Log in-Log in"
267719,4777852,Monthly,Checkout-Checkout
267955,2837493,Annual,"Log in-Log in"
267955,2978149,Annual,"Upcoming courses-Pricing-Homepage-Upcoming courses-Pricing-Checkout"
267955,2985189,Annual,Pricing-Checkout-Homepage-Pricing
267955,3112051,Annual,"Resources center-Courses-Courses-Courses"
267955,3215064,Annual,"Resources center-Other"
267955,3422877,Annual,"Log in-Log in"
267955,3424244,Annual,Checkout-Checkout
267955,3431391,Annual,Coupon-Coupon-Coupon-Coupon
267955,3460643,Annual,"Resources center-Resources center-Resources center-Resources center"
267955,3468573,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
267955,3470200,Annual,"Sign up-Sign up-Sign up-Sign up"
267955,3476678,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
267955,3477203,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
267955,3480912,Annual,Coupon-Coupon
267955,3480913,Annual,Coupon-Coupon
267955,3480914,Annual,Coupon-Coupon
267955,3501422,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
269209,2888863,Annual,"Log in-Log in-Log in-Log in"
269209,3212142,Annual,"Log in-Log in-Log in-Log in-Resources center-Log in-Resources center-Log in"
269209,3212152,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Resources center-Log in-Log in-Log in-Resources center-Log in"
269209,3605649,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
270317,3545698,Annual,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
270317,3637843,Annual,Checkout-Checkout
271000,4734178,Annual,"Homepage-Log in"
271000,4734190,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
271778,3586272,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
272443,2964719,Monthly,"Log in-Log in"
272443,3196343,Monthly,"Log in-Log in"
272443,3262828,Monthly,"Log in-Log in-Resources center-Log in"
272443,3298889,Monthly,"Log in-Log in"
272443,3323828,Monthly,"Log in-Log in"
272443,3611235,Monthly,"Homepage-Log in-Log in-Log in"
272443,3630212,Monthly,"Log in-Log in"
272443,3630634,Monthly,"Log in-Log in-Log in-Log in"
272443,3798584,Monthly,"Log in-Log in"
272443,3844613,Monthly,"Log in-Log in"
272443,3876328,Monthly,"Log in-Log in"
272443,3888429,Monthly,"Log in-Log in"
272443,3888444,Monthly,Checkout-Checkout
272443,3899099,Monthly,"Log in-Log in"
272443,3910879,Monthly,"Log in-Log in"
272443,4001970,Monthly,"Log in-Log in"
272443,4041388,Monthly,"Log in-Log in"
272443,4075590,Monthly,"Log in-Log in"
272443,4088789,Monthly,"Log in-Log in"
272443,4111882,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
272443,4111949,Monthly,"Log in-Log in"
272443,4111957,Monthly,Checkout-Checkout-Checkout-Checkout
273256,2869318,Annual,"Homepage-Sign up"
273256,2869646,Annual,"Sign up-Log in-Log in-Log in"
273256,2869675,Annual,"Log in-Log in"
273256,3426498,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
273256,3581387,Annual,"Log in-Career tracks-Career tracks-Career tracks"
273256,3581396,Annual,"Resources center-Log in-Log in-Log in-Pricing-Resources center-Log in-Log in-Log in-Log in-Log in-Log in"
273256,3589762,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
273256,3598358,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
273256,3607544,Annual,"Log in-Log in"
273256,3644248,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
273256,3645589,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
273256,3647408,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
274222,3610106,Annual,Courses-Courses-Courses-Courses-Courses-Courses-Homepage-Courses
274222,3610122,Annual,Coupon-Coupon
274222,3610662,Annual,"Coupon-Coupon-Homepage-Log in-Log in-Log in-Log in-Log in-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon"
274222,3610710,Annual,Checkout-Checkout
274222,3610830,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
274586,2983632,Annual,"Sign up-Sign up-Homepage-Sign up-Sign up-Sign up-Sign up-Sign up"
274586,4697605,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
274586,4793761,Annual,Coupon-Coupon
275657,3797441,Monthly,Other-Other-Other-Other-Other-Other-Other-Other
275657,3824025,Monthly,Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout
275657,3827950,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
277395,4139926,Monthly,Homepage-Pricing-Homepage-Pricing
277395,4139929,Monthly,"Pricing-Courses-Pricing-Courses-Courses-Upcoming courses-Courses-Courses-Upcoming courses-Courses-Upcoming courses-Courses-Courses-Upcoming courses-Courses-Courses"
277395,4406510,Monthly,"Courses-Upcoming courses-Courses-Upcoming courses-Upcoming courses-Resources center-Upcoming courses-Resources center-Upcoming courses-Success stories-Upcoming courses-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Career track certificate-Success stories-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Resources center-Career track certificate-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-About us-Resources center-About us-About us-Other-About us-Other-Other-Other-Other-Other-Homepage-Log in-Homepage-Log in-Homepage-Courses-Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses"
277395,4407072,Monthly,Checkout-Checkout-Checkout-Checkout
278257,2937678,Annual,"Log in-Log in"
278257,3585844,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
279567,4326539,Annual,"Pricing-Career track certificate-Career track certificate-Pricing-Career track certificate-Career track certificate-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing-Pricing-Resources center"
279567,4391386,Annual,"Courses-Sign up-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Career track certificate-Career track certificate-Course certificate-Other-Other-Courses-Homepage-Courses-Sign up-Log in-Courses-Courses-Courses-Career tracks"
279567,4391577,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
279567,4391683,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
280244,3931552,Monthly,"Homepage-Career tracks-Career tracks-Career tracks"
280244,4078917,Monthly,"Sign up-Log in-Log in-Log in-Log in-Log in-Homepage-Sign up-Log in-Log in"
280244,4078942,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
281132,2859719,Annual,"Pricing-Courses-Career track certificate-Career track certificate-Homepage-Career track certificate-Other-Other-Pricing-Other-Pricing-Checkout-Career tracks-Pricing-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Career tracks-Career track certificate-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate"
281132,3033130,Annual,"Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Homepage-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing"
281132,3232607,Annual,"Career tracks-Career tracks-Career tracks-Career tracks-Pricing-Career tracks-Other-Pricing-Resources center-Other-Career tracks-Career tracks"
281132,3239682,Annual,"Career tracks-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate"
281132,4717689,Annual,Other-Other-Other-Other-Other-Other
281132,4733420,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
281132,4733441,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
282927,2830514,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
282927,2830583,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
282927,3037573,Annual,"Log in-Log in-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in"
282927,3296846,Annual,"Sign up-Sign up-Log in-Log in-Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Sign up-Sign up-Sign up-Sign up"
282998,3200335,Annual,"Log in-Log in-Log in-Log in"
282998,3670505,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
282998,3670522,Annual,Checkout-Checkout-Checkout-Checkout
283073,3240907,Monthly,"Homepage-Sign up-Log in-Log in-Sign up-Log in-Log in-Log in-Log in-Log in"
283073,3257169,Monthly,"Log in-Log in-Sign up-Log in-Homepage-Sign up-Log in-Log in-Log in-Log in"
284423,3179877,Annual,Homepage-Pricing
284423,3615525,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
284947,3580585,Annual,"Course certificate-Course certificate-Resources center-Course certificate-Course certificate-Course certificate"
284947,3606060,Annual,Coupon-Coupon
285057,3366920,Annual,Homepage-Pricing
285057,3367079,Annual,Pricing-Checkout
285057,3590283,Annual,"Log in-Log in"
285057,3645187,Annual,Homepage-Pricing
285057,3746638,Annual,"Log in-Log in"
285057,3833607,Annual,Homepage-Pricing-Homepage-Pricing
285057,4171884,Annual,"Log in-Log in-Homepage-Log in"
285057,4205711,Annual,"Log in-Log in"
285057,4234105,Annual,"Log in-Log in"
285057,4300646,Annual,"Log in-Log in"
285057,4304697,Annual,"Log in-Log in"
285057,4520474,Annual,"Log in-Log in-Homepage-Log in"
285057,4526161,Annual,"Log in-Log in"
285057,4684309,Annual,"Homepage-Log in-Log in-Log in"
285057,4738491,Annual,"Log in-Log in"
285057,4740709,Annual,"Log in-Log in"
285057,4740722,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
285057,4740867,Annual,Checkout-Checkout-Checkout-Checkout
286605,4485840,Annual,"Log in-Log in"
286605,4501257,Annual,"Courses-Log in"
286605,4502058,Annual,"Courses-Career tracks-Career tracks-Career tracks"
286605,4502086,Annual,"Other-Career track certificate-Other-Other"
286605,4502151,Annual,"Resources center-Other"
286605,4502209,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
286605,4503303,Annual,"Resources center-Other"
286605,4527059,Annual,Coupon-Coupon
286605,4527213,Annual,Coupon-Coupon
286605,4527286,Annual,"Other-Sign up"
286605,4527839,Annual,"Other-Resources center-Resources center-Resources center-Resources center-Other-Resources center-Resources center"
286605,4571926,Annual,"Homepage-Log in"
286605,4572841,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
286605,4595260,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
286605,4595313,Annual,"Log in-Other"
